cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
967,6,0,10,1.4598632577714152,1575,11,0.9431945538974952,0
697,2,0,10,0.8948468229703807,1478,11,0.8884502877862838,0
1182,6,0,10,2.3431988107702155,1882,11,0.9431945538974952,0
1200,6,0,10,2.0567116043922264,1622,11,0.8884502877862838,0
943,2,0,10,2.4386945462295455,1993,11,0.9431945538974952,0
896,2,0,10,1.6986025964197395,1642,11,0.9431945538974952,0
937,2,0,10,1.7940983318790693,1441,11,0.9431945538974952,0
1146,2,0,10,1.9174469901807036,1708,11,0.8884502877862838,0
602,2,0,10,1.7861403539241252,1591,11,0.8884502877862838,0
958,6,0,10,2.1283334059867234,1728,11,0.9431945538974952,0
1053,6,0,10,1.455884268793943,1528,11,0.8884502877862838,0
946,2,0,10,1.0341114371819033,1417,11,0.8884502877862838,0
1007,6,0,10,2.1402703729191397,1814,11,0.8884502877862838,0
1045,6,0,10,2.251682064288358,1697,11,0.9431945538974952,0
1131,2,0,10,2.4506315131619614,1755,11,0.8884502877862838,0
968,2,0,10,1.447926290838999,1715,11,0.8884502877862838,0
574,2,0,10,1.611064838915354,1730,11,0.8884502877862838,0
1124,6,0,10,2.4625684800943777,1784,11,0.9431945538974952,0
1031,6,0,10,1.7145185523296278,1807,11,0.9431945538974952,0
1014,6,0,10,2.363093755657576,1750,11,0.9431945538974952,0
1245,2,0,10,2.251682064288358,2115,11,0.8884502877862838,0
1279,2,0,10,1.817972265743902,1586,11,0.9431945538974952,0
895,2,0,10,2.2437240863334136,1751,11,0.9431945538974952,0
1051,2,0,10,1.3603885333346133,1569,11,0.9431945538974952,0
1240,2,0,10,1.8935730563158713,1514,11,0.9431945538974952,0
916,6,0,10,1.607085849937882,1440,11,0.9431945538974952,0
1000,6,0,10,1.6986025964197395,1731,11,0.9431945538974952,0
1016,6,0,10,1.8378672106312621,1768,11,0.9431945538974952,0
869,6,0,10,1.5474010152758009,1577,11,0.9431945538974952,0
999,6,0,10,2.2874929650856064,1945,11,0.9431945538974952,0
990,6,0,10,2.3034089209954947,1806,11,0.9431945538974952,0
658,2,0,10,1.3245776325373646,1392,11,0.9431945538974952,0
1140,2,0,10,2.4625684800943777,1835,11,0.9431945538974952,0
703,6,0,10,1.447926290838999,1446,11,0.9431945538974952,0
1161,6,0,10,2.1243544170092514,1989,11,0.8884502877862838,0
900,6,0,10,1.615043827892826,1964,11,0.8884502877862838,0
691,2,0,10,1.3683465112895574,1401,11,0.8884502877862838,0
634,2,0,10,1.3007036986725322,1247,11,0.8884502877862838,0
963,6,0,10,2.088543516212003,1886,11,0.9431945538974952,0
1097,2,0,10,1.0659433490016799,1414,11,0.9431945538974952,0
1132,2,0,10,2.211892174513637,1848,11,0.9431945538974952,0
1192,2,0,10,2.510316347824043,2063,11,0.8884502877862838,0
1050,2,0,10,2.1283334059867234,2052,11,0.8884502877862838,0
1214,6,0,10,1.726455519262044,1807,11,0.8884502877862838,0
933,6,0,10,1.6428967507351306,1534,11,0.9431945538974952,0
941,6,0,10,1.292745720717588,1773,11,0.9431945538974952,0
1027,6,0,10,2.3790097115674644,1722,11,0.8884502877862838,0
1331,6,0,10,3.1509335731970465,2243,11,0.8884502877862838,0
1119,2,0,10,1.7304345082395163,1736,11,0.8884502877862838,0
1279,6,0,10,2.904236256593778,2154,11,0.8884502877862838,0
977,6,0,10,1.7543084421043487,1533,11,0.8884502877862838,0
542,6,0,10,1.9015310342708154,1756,11,0.9431945538974952,0
1001,6,0,10,2.514295336801515,2036,11,0.8884502877862838,0
1020,6,0,10,1.4121153900417502,1847,11,0.9431945538974952,0
902,2,0,10,1.4160943790192224,1308,11,0.8884502877862838,0
791,2,0,10,0.4929689362457012,1569,11,0.9431945538974952,0
889,2,0,10,1.3166196545824205,1200,11,0.8884502877862838,0
919,6,0,10,1.2052079632132024,1270,11,0.8884502877862838,0
1319,2,0,10,2.800782543179504,1995,11,0.9431945538974952,0
953,2,0,10,1.6707496735774352,1888,11,0.9431945538974952,0
893,2,0,10,2.0726275603021147,1746,11,0.8884502877862838,0
1051,2,0,10,2.418799601342185,1868,11,0.8884502877862838,0
1187,6,0,10,2.040795648482338,1982,11,0.9431945538974952,0
953,6,0,10,1.941320924045536,1827,11,0.8884502877862838,0
983,2,0,10,0.9863635694522384,1304,11,0.9431945538974952,0
626,2,0,10,1.4320103349291107,1339,11,0.9431945538974952,0
1107,2,0,10,2.359114766680104,1682,11,0.9431945538974952,0
702,6,0,10,1.7503294531268765,1546,11,0.9431945538974952,0
973,6,0,10,2.581938149,2215,11,0.8884502877862838,0
1117,2,0,10,1.889594067338399,1694,11,0.8884502877862838,0
905,6,0,10,1.7224765302845721,1631,11,0.9431945538974952,0
984,2,0,10,1.396199434131862,1869,11,0.8884502877862838,0
776,6,0,10,1.3564095443571413,1511,11,0.8884502877862838,0
965,2,0,10,1.2211239191230907,1469,11,0.8884502877862838,0
884,6,0,10,2.040795648482338,1396,11,0.9431945538974952,0
1172,6,0,10,1.766245409036765,1509,11,0.9431945538974952,0
775,2,0,10,1.2410188640104511,1322,11,0.8884502877862838,0
835,2,0,10,1.8856150783609271,1679,11,0.8884502877862838,0
1175,6,0,10,1.9214259791581758,1643,11,0.9431945538974952,0
953,6,0,10,2.048753626437282,1611,11,0.9431945538974952,0
1075,6,0,10,2.2755559981531905,1786,11,0.8884502877862838,0
976,2,0,10,2.0129427256400336,1866,11,0.8884502877862838,0
910,6,0,10,1.8338882216537902,1673,11,0.8884502877862838,0
784,2,0,10,1.6906446184647954,1572,11,0.9431945538974952,0
872,2,0,10,1.5712749491406333,1648,11,0.8884502877862838,0
928,6,0,10,2.0010057587076173,2051,11,0.9431945538974952,0
1145,6,0,10,2.211892174513637,1855,11,0.8884502877862838,0
988,6,0,10,2.3034089209954947,1950,11,0.9431945538974952,0
1073,2,0,10,1.619022816870298,1556,11,0.9431945538974952,0
870,2,0,10,2.430736568274601,1934,11,0.8884502877862838,0
922,6,0,10,2.3869676895224083,2059,11,0.8884502877862838,0
1170,2,0,10,2.2636190312207742,1814,11,0.8884502877862838,0
866,6,0,10,1.8856150783609271,1517,11,0.9431945538974952,0
621,2,0,10,1.3763044892445015,1404,11,0.9431945538974952,0
1095,2,0,10,2.430736568274601,1811,11,0.9431945538974952,0
1076,6,0,10,2.7172237746525907,2066,11,0.8884502877862838,0
915,6,0,10,2.052732615414754,1875,11,0.9431945538974952,0
1012,6,0,10,1.9612158689328965,1709,11,0.8884502877862838,0
1057,2,0,10,2.044774637,2099,11,0.8884502877862838,0
985,2,0,10,2.3233038658828553,1850,11,0.9431945538974952,0
1046,2,0,10,2.689370851810286,1874,11,0.8884502877862838,0
1131,2,0,10,2.514295336801515,2039,11,0.9431945538974952,0
1127,6,0,10,2.211892174513637,1481,11,0.8884502877862838,0
913,2,0,10,1.8856150783609271,1707,11,0.9431945538974952,0
1125,6,0,10,2.367072744635048,1937,11,0.8884502877862838,0
977,6,0,10,2.211892174513637,1442,11,0.8884502877862838,0
792,6,0,10,1.9612158689328965,1769,11,0.9431945538974952,0
1090,2,0,10,2.494400391914154,2054,11,0.8884502877862838,0
1068,6,0,10,2.7808875982921437,1712,11,0.8884502877862838,0
1122,6,0,10,1.5792329270955774,1354,11,0.8884502877862838,0
910,2,0,10,2.3431988107702155,1652,11,0.9431945538974952,0
1035,6,0,10,2.172102284738916,1849,11,0.9431945538974952,0
902,6,0,10,2.2238291414460534,1828,11,0.8884502877862838,0
691,2,0,10,1.658812706645019,1448,11,0.8884502877862838,0
1087,2,0,10,1.7304345082395163,1456,11,0.9431945538974952,0
767,2,0,10,1.495674158568664,1440,11,0.8884502877862838,0
891,2,0,10,1.237039875032979,1611,11,0.9431945538974952,0
1060,6,0,10,2.570001182486124,2097,11,0.9431945538974952,0
767,2,0,10,1.6627916956224909,1798,11,0.9431945538974952,0
925,2,0,10,1.7821613649466532,1484,11,0.8884502877862838,0
941,2,0,10,2.4864424139592103,1893,11,0.9431945538974952,0
880,2,0,10,1.937341935068064,1669,11,0.9431945538974952,0
1103,6,0,10,1.5792329270955774,1889,11,0.9431945538974952,0
1033,2,0,10,1.6031068609604098,1934,11,0.9431945538974952,0
860,6,0,10,1.5115901144785522,1433,11,0.9431945538974952,0
937,2,0,10,2.8684253557965294,1880,11,0.9431945538974952,0
906,6,0,10,1.8219512547213739,1480,11,0.9431945538974952,0
1034,2,0,10,2.351156789,1634,11,0.9431945538974952,0
759,2,0,10,1.284787742762644,1536,11,0.9431945538974952,0
961,6,0,10,1.8577621555186226,1762,11,0.9431945538974952,0
1236,6,0,10,2.593875116350956,1923,11,0.9431945538974952,0
946,6,0,10,2.0049847476850893,1166,11,0.9431945538974952,0
890,2,0,10,2.028858681549922,1904,11,0.8884502877862838,0
1126,2,0,10,2.573980171463596,1932,11,0.9431945538974952,0
893,2,0,10,2.0646695823471704,1599,11,0.8884502877862838,0
931,6,0,10,2.315345887927911,1592,11,0.8884502877862838,0
829,6,0,10,0.8709728891055483,1590,11,0.8884502877862838,0
967,6,0,10,1.8975520452933432,1523,11,0.9431945538974952,0
803,2,0,10,2.1800602626938606,1760,11,0.9431945538974952,0
774,6,0,10,1.0699223379791518,1501,11,0.9431945538974952,0
628,6,0,10,0.8908678339929086,1554,11,0.8884502877862838,0
880,6,0,10,1.344472577424725,1661,11,0.9431945538974952,0
1055,2,0,10,0.9823845804747663,1353,11,0.8884502877862838,0
989,6,0,10,2.1800602626938606,1741,11,0.8884502877862838,0
1033,6,0,10,2.430736568274601,1704,11,0.8884502877862838,0
1056,2,0,10,2.0209007035949775,1637,11,0.9431945538974952,0
1214,6,0,10,2.8883203006838896,1934,11,0.8884502877862838,0
1037,6,0,10,2.108438461099363,1718,11,0.8884502877862838,0
809,2,0,10,1.4121153900417502,1666,11,0.8884502877862838,0
1040,6,0,10,2.331261843837799,1744,11,0.8884502877862838,0
906,2,0,10,1.4160943790192224,1552,11,0.8884502877862838,0
1015,2,0,10,1.2091869521906744,1397,11,0.9431945538974952,0
926,2,0,10,2.0010057587076173,1611,11,0.9431945538974952,1
681,2,0,10,1.941320924045536,1420,11,0.9431945538974952,1
748,6,0,10,2.0010057587076173,1602,11,0.9431945538974952,1
1030,6,0,10,2.032837670527394,1780,11,0.8884502877862838,1
730,6,0,10,1.829909232676318,1267,11,0.8884502877862838,1
660,6,0,10,1.829909232676318,1342,11,0.9431945538974952,1
876,2,0,10,2.152207339851556,1584,11,0.9431945538974952,1
835,2,0,10,1.6866656294873235,1260,11,0.8884502877862838,1
1052,6,0,10,2.1203754280317795,1879,11,0.8884502877862838,1
854,6,0,10,1.8935730563158713,1387,11,0.8884502877862838,1
760,6,0,10,1.8657201334735667,1392,11,0.8884502877862838,1
678,6,0,10,1.6906446184647954,1181,11,0.8884502877862838,1
840,2,0,10,2.0606905933696984,1428,11,0.9431945538974952,1
882,6,0,10,1.8856150783609271,1441,11,0.9431945538974952,1
738,2,0,10,1.6986025964197395,1357,11,0.8884502877862838,1
666,6,0,10,1.8935730563158713,1534,11,0.9431945538974952,1
738,2,0,10,1.8020563098340134,1390,11,0.9431945538974952,1
858,6,0,10,1.8100142877889578,1404,11,0.9431945538974952,1
903,2,0,10,2.247703075310886,1818,11,0.8884502877862838,1
740,2,0,10,1.9094890122257595,1489,11,0.9431945538974952,1
987,2,0,10,1.9811108138202569,1572,11,0.9431945538974952,1
792,2,0,10,1.5991278719829378,1319,11,0.8884502877862838,1
826,2,0,10,1.9771318248427847,1450,11,0.9431945538974952,1
830,2,0,10,1.8736781114285108,1415,11,0.9431945538974952,1
836,2,0,10,1.929383957,1332,11,0.8884502877862838,1
855,2,0,10,1.9094890122257595,1525,11,0.8884502877862838,1
816,6,0,10,2.0845645272345306,1480,11,0.8884502877862838,1
721,6,0,10,1.774203386991709,1174,11,0.9431945538974952,1
988,2,0,10,2.052732615414754,1649,11,0.9431945538974952,1
914,2,0,10,2.028858681549922,1523,11,0.9431945538974952,1
1013,6,0,10,2.096501494166947,1489,11,0.8884502877862838,1
1013,2,0,10,1.9214259791581758,1464,11,0.8884502877862838,1
858,6,0,10,2.0686485713246423,1509,11,0.9431945538974952,1
847,2,0,10,1.8060352988114856,1182,11,0.9431945538974952,1
769,6,0,10,1.7861403539241252,1426,11,0.9431945538974952,1
870,6,0,10,1.937341935068064,1473,11,0.8884502877862838,1
716,2,0,10,1.825930243698846,1483,11,0.8884502877862838,1
661,2,0,10,1.5633169711856891,1203,11,0.9431945538974952,1
846,2,0,10,2.0129427256400336,1567,11,0.8884502877862838,1
1107,2,0,10,2.2437240863334136,1736,11,0.8884502877862838,1
845,6,0,10,2.036816659504866,1273,11,0.9431945538974952,1
918,6,0,10,1.817972265743902,1591,11,0.9431945538974952,1
814,6,0,10,1.718497541,1342,11,0.9431945538974952,1
813,2,0,10,1.9970267697301451,1639,11,0.8884502877862838,1
992,6,0,10,1.8458251885862063,1295,11,0.9431945538974952,1
718,2,0,10,1.8418461996087343,1199,11,0.9431945538974952,1
593,2,0,10,1.7463504641494045,1121,11,0.8884502877862838,1
785,2,0,10,1.8020563098340134,1439,11,0.9431945538974952,1
856,2,0,10,2.0209007035949775,1592,11,0.8884502877862838,1
742,6,0,10,1.6747286625549072,1165,11,0.9431945538974952,1
1001,6,0,10,1.9254049681356478,1298,11,0.9431945538974952,1
551,2,0,10,1.6826866405098513,1290,11,0.9431945538974952,1
879,2,0,10,2.0567116043922264,1527,11,0.9431945538974952,1
861,6,0,10,2.0049847476850893,1591,11,0.9431945538974952,1
904,2,0,10,1.989068791775201,1355,11,0.8884502877862838,1
844,2,0,10,1.7622664200592928,1328,11,0.9431945538974952,1
836,2,0,10,1.9850898027977288,1482,11,0.9431945538974952,1
648,6,0,10,1.941320924045536,1623,11,0.9431945538974952,1
487,2,0,10,1.774203386991709,1358,11,0.8884502877862838,1
754,6,0,10,2.0248796925724495,1473,11,0.8884502877862838,1
779,2,0,10,1.877657100405983,1381,11,0.8884502877862838,1
749,6,0,10,1.941320924045536,1311,11,0.9431945538974952,1
728,6,0,10,1.7463504641494045,1209,11,0.8884502877862838,1
853,6,0,10,2.0209007035949775,1627,11,0.9431945538974952,1
790,6,0,10,1.774203386991709,1296,11,0.8884502877862838,1
801,2,0,10,1.7423714751719324,1272,11,0.9431945538974952,1
867,6,0,10,1.9731528358653128,1512,11,0.9431945538974952,1
736,2,0,10,1.8736781114285108,1277,11,0.9431945538974952,1
1023,2,0,10,2.1203754280317795,1724,11,0.8884502877862838,1
1025,2,0,10,2.1681232957614442,1749,11,0.9431945538974952,1
763,6,0,10,1.937341935068064,1455,11,0.8884502877862838,1
801,2,0,10,1.989068791775201,1581,11,0.9431945538974952,1
735,6,0,10,1.8657201334735667,1469,11,0.8884502877862838,1
997,2,0,10,2.2874929650856064,1668,11,0.9431945538974952,1
721,2,0,10,1.9771318248427847,1491,11,0.9431945538974952,1
850,6,0,10,1.7980773208565415,1339,11,0.8884502877862838,1
850,6,0,10,1.9691738468878406,1367,11,0.8884502877862838,1
750,6,0,10,2.0089637366625612,1688,11,0.8884502877862838,1
763,6,0,10,2.0010057587076173,1388,11,0.8884502877862838,1
622,6,0,10,1.8100142877889578,1293,11,0.8884502877862838,1
747,6,0,10,1.9492789020004804,1294,11,0.8884502877862838,1
963,2,0,10,2.0686485713246423,1648,11,0.8884502877862838,1
764,6,0,10,1.9055100232482876,1704,11,0.8884502877862838,1
812,6,0,10,2.028858681549922,1560,11,0.8884502877862838,1
575,2,0,10,1.5792329270955774,1067,11,0.9431945538974952,1
653,6,0,10,1.774203386991709,1299,11,0.8884502877862838,1
848,6,0,10,2.0089637366625612,1390,11,0.9431945538974952,1
585,2,0,10,1.8020563098340134,1332,11,0.8884502877862838,1
901,2,0,10,1.9811108138202569,1398,11,0.9431945538974952,1
859,2,0,10,2.0248796925724495,1390,11,0.9431945538974952,1
949,6,0,10,2.108438461099363,1673,11,0.8884502877862838,1
711,6,0,10,2.040795648482338,1529,11,0.8884502877862838,1
822,2,0,10,1.6986025964197395,1401,11,0.9431945538974952,1
793,2,0,10,2.0567116043922264,1588,11,0.9431945538974952,1
924,6,0,10,2.0049847476850893,1508,11,0.8884502877862838,1
807,6,0,10,1.933362946090592,1509,11,0.8884502877862838,1
673,6,0,10,1.7224765302845721,1282,11,0.9431945538974952,1
826,6,0,10,2.092522505189475,1615,11,0.8884502877862838,1
729,6,0,10,1.6508547286900748,1283,11,0.8884502877862838,1
783,2,0,10,1.9691738468878406,1547,11,0.9431945538974952,1
887,6,0,10,1.929383957,1334,11,0.9431945538974952,1
715,2,0,10,2.048753626437282,1439,11,0.8884502877862838,1
1082,2,0,10,2.259640042243302,1756,11,0.9431945538974952,1
837,6,0,10,1.9731528358653128,1545,11,0.8884502877862838,1
826,6,0,10,1.929383957,1503,11,0.9431945538974952,1
659,6,0,10,1.774203386991709,1337,11,0.8884502877862838,1
693,6,0,10,1.8458251885862063,1307,11,0.8884502877862838,1
1176,6,0,10,2.195976218603749,1734,11,0.9431945538974952,1
879,2,0,10,1.8856150783609271,1324,11,0.9431945538974952,1
645,2,0,10,1.7940983318790693,1293,11,0.8884502877862838,1
665,6,0,10,1.766245409036765,1207,11,0.8884502877862838,1
772,2,0,10,1.8577621555186226,1341,11,0.8884502877862838,1
764,6,0,10,1.8935730563158713,1397,11,0.9431945538974952,1
703,2,0,10,2.048753626437282,1527,11,0.8884502877862838,1
784,2,0,10,1.9771318248427847,1480,11,0.8884502877862838,1
660,6,0,10,1.7025815853972117,1147,11,0.9431945538974952,1
749,6,0,10,1.9134680012032317,1582,11,0.8884502877862838,1
811,6,0,10,1.8975520452933432,1449,11,0.9431945538974952,1
919,2,0,10,2.172102284738916,1745,11,0.8884502877862838,1
945,6,0,10,2.0010057587076173,1428,11,0.8884502877862838,1
740,2,0,10,1.9811108138202569,1526,11,0.9431945538974952,1
685,2,0,10,2.048753626437282,1389,11,0.9431945538974952,1
981,6,0,10,2.2397450973559416,1748,11,0.9431945538974952,1
771,6,0,10,2.1800602626938606,1477,11,0.9431945538974952,1
915,2,0,10,2.0248796925724495,1603,11,0.9431945538974952,1
703,6,0,10,1.9612158689328965,1432,11,0.9431945538974952,1
707,6,0,10,1.9850898027977288,1459,11,0.9431945538974952,1
741,6,0,10,1.9452999130230082,1566,11,0.8884502877862838,1
578,6,0,10,1.8577621555186226,1450,11,0.8884502877862838,1
884,2,0,10,1.8537831665411504,1446,11,0.8884502877862838,1
910,6,0,10,1.7901193429015974,1163,11,0.8884502877862838,1
873,2,0,10,1.9850898027977288,1527,11,0.9431945538974952,1
684,2,0,10,1.889594067338399,1548,11,0.9431945538974952,1
838,6,0,10,1.8458251885862063,1568,11,0.9431945538974952,1
833,2,0,10,1.8537831665411504,1535,11,0.8884502877862838,1
607,2,0,10,1.9970267697301451,1454,11,0.9431945538974952,1
891,2,0,10,1.7543084421043487,1404,11,0.8884502877862838,1
744,2,0,10,1.9254049681356478,1622,11,0.9431945538974952,1
754,6,0,10,2.028858681549922,1675,11,0.9431945538974952,1
580,2,0,10,1.8418461996087343,1301,11,0.9431945538974952,1
724,2,0,10,2.0766065492795867,1393,11,0.9431945538974952,1
880,2,0,10,1.9532578909779523,1572,11,0.8884502877862838,1
792,2,0,10,2.0845645272345306,1455,11,0.9431945538974952,1
833,6,0,10,1.774203386991709,1407,11,0.9431945538974952,1
742,2,0,10,1.8935730563158713,1483,11,0.9431945538974952,1
944,2,0,10,1.9015310342708154,1429,11,0.8884502877862838,1
891,6,0,10,2.156186328829028,1675,11,0.9431945538974952,1
763,2,0,10,1.7065605743746837,1191,11,0.8884502877862838,1
688,6,0,10,1.877657100405983,1286,11,0.8884502877862838,1
800,6,0,10,2.0805855382570586,1583,11,0.8884502877862838,1
928,2,0,10,1.8935730563158713,1439,11,0.9431945538974952,1
804,2,0,10,1.6627916956224909,1234,11,0.9431945538974952,1
744,6,0,10,1.9970267697301451,1522,11,0.9431945538974952,1
829,6,0,10,2.092522505189475,1353,11,0.8884502877862838,1
937,2,0,10,2.132312394964196,1546,11,0.9431945538974952,1
924,6,0,10,2.0129427256400336,1607,11,0.8884502877862838,1
1047,6,0,10,1.9811108138202569,1548,11,0.9431945538974952,1
622,2,0,10,1.7543084421043487,1302,11,0.8884502877862838,1
797,6,0,10,1.9254049681356478,1441,11,0.9431945538974952,1
485,6,0,10,1.7901193429015974,1308,11,0.8884502877862838,1
859,2,0,10,2.028858681549922,1501,11,0.8884502877862838,1
845,2,0,10,1.9134680012032317,1637,11,0.8884502877862838,1
861,6,0,10,2.040795648482338,1471,11,0.8884502877862838,1
806,6,0,10,1.7543084421043487,1347,11,0.9431945538974952,1
700,2,0,10,1.8020563098340134,1188,11,0.9431945538974952,1
893,2,0,10,2.0169217146175056,1421,11,0.9431945538974952,1
760,6,0,10,1.8060352988114856,1241,11,0.9431945538974952,1
1136,2,0,10,2.156186328829028,1780,11,0.9431945538974952,1
751,6,0,10,1.9532578909779523,1399,11,0.8884502877862838,1
853,6,0,10,1.9691738468878406,1460,11,0.9431945538974952,1
849,6,0,10,2.0010057587076173,1810,11,0.9431945538974952,1
746,2,0,10,1.8657201334735667,1334,11,0.9431945538974952,1
679,2,0,10,1.817972265743902,1400,11,0.8884502877862838,1
940,6,0,10,2.108438461099363,1640,11,0.9431945538974952,1
799,2,0,10,2.3193248769053834,1813,11,0.9431945538974952,1
758,2,0,10,1.718497541,1264,11,0.9431945538974952,1
812,6,0,10,2.0845645272345306,1638,11,0.8884502877862838,1
864,2,0,10,2.032837670527394,1509,11,0.8884502877862838,1
714,2,0,10,1.877657100405983,1172,11,0.9431945538974952,1
742,2,0,10,1.9452999130230082,1681,11,0.8884502877862838,1
1002,6,0,10,2.3829887005449364,1779,11,0.8884502877862838,1
756,6,0,10,2.0646695823471704,1637,11,0.8884502877862838,1
795,2,0,10,1.889594067338399,1545,11,0.8884502877862838,1
895,2,0,10,1.9492789020004804,1319,11,0.8884502877862838,1
623,2,0,10,1.5474010152758009,1248,11,0.8884502877862838,1
810,2,0,10,1.7304345082395163,1227,11,0.9431945538974952,1
731,2,0,10,1.7940983318790693,1229,11,0.9431945538974952,1
1001,2,0,10,2.0646695823471704,1844,11,0.8884502877862838,1
970,2,0,10,2.0567116043922264,1926,11,0.9431945538974952,1
749,6,0,10,1.6906446184647954,1474,11,0.8884502877862838,1
644,6,0,10,1.8577621555186226,1645,11,0.9431945538974952,1
764,2,0,10,1.877657100405983,1486,11,0.8884502877862838,1
838,2,0,10,1.8696991224510389,1399,11,0.9431945538974952,1
710,6,0,10,1.8378672106312621,1505,11,0.8884502877862838,1
780,6,0,10,2.1362913839416677,1686,11,0.9431945538974952,1
686,2,0,10,2.048753626437282,1604,11,0.8884502877862838,1
747,2,0,10,2.032837670527394,1567,11,0.9431945538974952,1
795,6,0,10,1.8498041775636784,1382,11,0.8884502877862838,1
684,6,0,10,1.778182375969181,1273,11,0.8884502877862838,1
928,6,0,10,1.9532578909779523,1717,11,0.9431945538974952,1
515,2,0,10,1.5394430373208567,1087,11,0.8884502877862838,1
1025,2,0,10,2.1203754280317795,1654,11,0.8884502877862838,1
889,2,0,10,1.8617411444960947,1457,11,0.9431945538974952,1
568,6,0,10,1.7463504641494045,1267,11,0.8884502877862838,1
831,2,0,10,1.8498041775636784,1523,11,0.8884502877862838,1
682,2,0,10,1.8617411444960947,1373,11,0.8884502877862838,1
850,6,0,10,1.7383924861944604,1422,11,0.8884502877862838,1
778,2,0,10,1.877657100405983,1205,11,0.8884502877862838,1
837,6,0,10,1.718497541,1356,11,0.8884502877862838,1
929,2,0,10,1.817972265743902,1456,11,0.8884502877862838,1
911,6,0,10,1.9452999130230082,1402,11,0.8884502877862838,1
1107,6,0,10,2.048753626437282,1664,11,0.9431945538974952,1
688,2,0,10,1.9055100232482876,1419,11,0.9431945538974952,1
811,2,0,10,1.9055100232482876,1476,11,0.9431945538974952,1
814,2,0,10,1.9094890122257595,1398,11,0.9431945538974952,1
954,6,0,10,1.9015310342708154,1280,11,0.8884502877862838,1
674,2,0,10,1.7582874310818206,1285,11,0.9431945538974952,1
1096,6,0,10,2.0129427256400336,1607,11,0.9431945538974952,1
605,2,0,10,1.6508547286900748,1140,11,0.8884502877862838,1
830,6,0,10,1.9731528358653128,1235,11,0.9431945538974952,1
705,6,0,10,1.9532578909779523,1310,11,0.8884502877862838,1
835,6,0,10,1.881636089383455,1374,11,0.9431945538974952,1
731,2,0,10,1.7622664200592928,1283,11,0.9431945538974952,1
1028,2,0,10,2.144249361896612,1810,11,0.9431945538974952,1
825,6,0,10,2.048753626437282,1526,11,0.8884502877862838,1
868,2,0,10,1.9651948579103686,1291,11,0.8884502877862838,1
1032,2,0,10,1.9771318248427847,1481,11,0.8884502877862838,1
863,6,0,10,1.8537831665411504,1401,11,0.8884502877862838,1
914,6,0,10,2.036816659504866,1425,11,0.9431945538974952,1
770,2,0,10,1.6946236074422676,1034,11,0.8884502877862838,1
838,2,0,10,1.8498041775636784,1516,11,0.9431945538974952,1
756,6,0,10,1.6389177617576585,1159,11,0.8884502877862838,1
896,2,0,10,2.104459472121891,1550,11,0.9431945538974952,1
800,6,0,10,2.195976218603749,1705,11,0.8884502877862838,1
863,6,0,10,1.989068791775201,1514,11,0.9431945538974952,1
820,2,0,10,1.993047780752673,1462,11,0.9431945538974952,1
712,2,0,10,1.8139932767664297,1312,11,0.9431945538974952,1
982,2,0,10,2.1999552075812208,1617,11,0.9431945538974952,1
592,2,0,10,1.7861403539241252,1164,11,0.8884502877862838,1
889,2,0,10,2.028858681549922,1482,11,0.8884502877862838,1
728,6,0,10,1.9254049681356478,1546,11,0.9431945538974952,1
943,2,0,10,1.989068791775201,1408,11,0.8884502877862838,1
988,2,0,10,1.9731528358653128,1639,11,0.8884502877862838,1
729,6,0,10,1.937341935068064,1355,11,0.9431945538974952,1
649,2,0,10,1.774203386991709,1269,11,0.8884502877862838,1
730,6,0,10,1.718497541,1264,11,0.8884502877862838,1
865,6,0,10,1.8975520452933432,1667,11,0.9431945538974952,1
868,6,0,10,1.8219512547213739,1497,11,0.9431945538974952,1
703,2,0,10,1.9651948579103686,1533,11,0.9431945538974952,1
828,6,0,10,2.096501494166947,1675,11,0.9431945538974952,1
785,6,0,10,1.989068791775201,1328,11,0.9431945538974952,1
855,6,0,10,1.9492789020004804,1644,11,0.8884502877862838,1
688,6,0,10,1.7861403539241252,1297,11,0.9431945538974952,1
780,2,0,10,1.8498041775636784,1484,11,0.9431945538974952,1
882,6,0,10,2.040795648482338,1691,11,0.8884502877862838,1
1074,2,0,10,2.191997229626277,1599,11,0.8884502877862838,1
783,6,0,10,1.7980773208565415,1315,11,0.9431945538974952,1
842,6,0,10,2.0845645272345306,1653,11,0.8884502877862838,1
517,2,0,10,1.7423714751719324,1335,11,0.9431945538974952,1
940,6,0,10,2.112417450076835,1609,11,0.9431945538974952,1
875,2,0,10,2.0169217146175056,1671,11,0.9431945538974952,1
822,6,0,10,2.0845645272345306,1612,11,0.8884502877862838,1
766,2,0,10,1.8378672106312621,1244,11,0.9431945538974952,1
852,2,0,10,1.9850898027977288,1642,11,0.8884502877862838,1
771,6,0,10,1.9651948579103686,1621,11,0.9431945538974952,1
776,2,0,10,2.0209007035949775,1522,11,0.9431945538974952,1
569,2,0,10,2.0209007035949775,1500,11,0.9431945538974952,1
755,2,0,10,2.0845645272345306,1669,11,0.9431945538974952,1
739,6,0,10,2.0209007035949775,1342,11,0.9431945538974952,1
788,2,0,10,1.9254049681356478,1287,11,0.9431945538974952,1
825,6,0,10,1.8418461996087343,1372,11,0.9431945538974952,1
826,2,0,10,1.778182375969181,1051,11,0.8884502877862838,1
801,6,0,10,1.8856150783609271,1434,11,0.8884502877862838,1
